EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-04-2018
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:8 39422 39444 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
     2, 39422,18610916,   33,    0
     2, 39422,18610917,    3,    0
     2, 39422,18610918,    0,    0
     2, 39422,18610919,    6,    0
     2, 39422,18610920,    3,    0
     2, 39422,18610921,    0,    0
     2, 39422,18610922,    0,    0
     2, 39422,18610923,    0,    0
     2, 39422,18610924,    0,    0
     2, 39422,18610925,    0,    0
     2, 39422,18610926,    6,    0
     2, 39422,18610927,   25,    0
     2, 39422,18610928,    0,    0
     2, 39422,18610929,    0,    0
     2, 39422,18610930,    0,    0
     2, 39422,18611001,    3,    0
     2, 39422,18611002,    0,    0
     2, 39422,18611003,    0,    0
     2, 39422,18611004,   19,    0
     2, 39422,18611005,    0,    0
     2, 39422,18611006,    3,    0
     2, 39422,18611007,    0,    0
     2, 39422,18611008,    0,    0
     2, 39422,18611009,    3,    0
     2, 39422,18611010,    0,    0
     2, 39422,18611011,    0,    0
     2, 39422,18611012,    2,    0
     2, 39422,18611013,   43,    0
     2, 39422,18611014,    0,    0
     2, 39422,18611015,    0,    0
     2, 39422,18611016,    0,    0
     2, 39422,18611017,   12,    0
     2, 39422,18611018,    0,    0
     2, 39422,18611019,    0,    0
     2, 39422,18611020,    0,    0
     2, 39422,18611021,    0,    0
     2, 39422,18611022,   10,    0
     2, 39422,18611023,   25,    0
     2, 39422,18611024,    9,    0
     2, 39422,18611025,    0,    0
     2, 39422,18611026,    0,    0
     2, 39422,18611027,    0,    0
     2, 39422,18611028,    0,    0
     2, 39422,18611029,    0,    0
     2, 39422,18611030,    0,    0
     2, 39422,18611031,    0,    0
     2, 39422,18611101,    0,    0
     2, 39422,18611102,    0,    0
     2, 39422,18611103,   28,    0
     2, 39422,18611104,    0,    0
     2, 39422,18611105,    0,    0
     2, 39422,18611106,    0,    0
     2, 39422,18611107,   33,    0
     2, 39422,18611108,    0,    0
     2, 39422,18611109,   51,    0
     2, 39422,18611110,  110,    0
     2, 39422,18611111,    0,    0
     2, 39422,18611112,   10,    0
     2, 39422,18611113,    0,    0
     2, 39422,18611114,    4,    0
